,path,items,AGM
1638,GZIP_y2016_s5000/CIK__1384101__serial__872046__date__2016-06-17.txt.gz,False,False
1639,GZIP_y2016_s5000/CIK__1384101__serial__908172__date__2016-11-02.txt.gz,False,False
1640,GZIP_y2016_s5000/CIK__1384135__serial__908177__date__2016-12-29.txt.gz,True,False
1641,GZIP_y2016_s5000/CIK__1384905__serial__872055__date__2016-04-27.txt.gz,False,False
1642,GZIP_y2016_s5000/CIK__1385157__serial__853128__date__2016-03-04.txt.gz,False,False
1643,GZIP_y2016_s5000/CIK__1385157__serial__891153__date__2016-09-19.txt.gz,True,False
1644,GZIP_y2016_s5000/CIK__1385228__serial__853131__date__2016-03-15.txt.gz,False,False
1645,GZIP_y2016_s5000/CIK__1385228__serial__891154__date__2016-07-06.txt.gz,False,False
1646,GZIP_y2016_s5000/CIK__1385544__serial__872082__date__2016-04-22.txt.gz,False,False
1647,GZIP_y2016_s5000/CIK__1385544__serial__872083__date__2016-05-02.txt.gz,False,False
1648,GZIP_y2016_s5000/CIK__1385544__serial__891170__date__2016-07-14.txt.gz,False,False
1649,GZIP_y2016_s5000/CIK__1385544__serial__891173__date__2016-08-12.txt.gz,False,False
1650,GZIP_y2016_s5000/CIK__1385818__serial__853157__date__2016-02-16.txt.gz,False,False
1651,GZIP_y2016_s5000/CIK__1385818__serial__853159__date__2016-03-31.txt.gz,False,False
1652,GZIP_y2016_s5000/CIK__1385849__serial__891185__date__2016-08-04.txt.gz,False,False
1653,GZIP_y2016_s5000/CIK__1385867__serial__908217__date__2016-12-05.txt.gz,False,False
1654,GZIP_y2016_s5000/CIK__1386570__serial__853183__date__2016-03-09.txt.gz,False,False
1655,GZIP_y2016_s5000/CIK__1386926__serial__908229__date__2016-10-25.txt.gz,False,False
1656,GZIP_y2016_s5000/CIK__1386936__serial__853190__date__2016-03-22.txt.gz,False,False
1657,GZIP_y2016_s5000/CIK__1387054__serial__853192__date__2016-02-26.txt.gz,False,False
1658,GZIP_y2016_s5000/CIK__1388133__serial__853205__date__2016-01-28.txt.gz,False,False
1659,GZIP_y2016_s5000/CIK__1388133__serial__891220__date__2016-08-04.txt.gz,False,False
1660,GZIP_y2016_s5000/CIK__1388180__serial__891222__date__2016-09-06.txt.gz,False,False
1661,GZIP_y2016_s5000/CIK__1388195__serial__853210__date__2016-03-23.txt.gz,True,False
1662,GZIP_y2016_s5000/CIK__1388195__serial__908240__date__2016-11-09.txt.gz,False,False
1663,GZIP_y2016_s5000/CIK__1388486__serial__908249__date__2016-10-20.txt.gz,False,False
1664,GZIP_y2016_s5000/CIK__1389034__serial__853220__date__2016-02-29.txt.gz,True,False
1665,GZIP_y2016_s5000/CIK__1389072__serial__853229__date__2016-01-11.txt.gz,False,True
1666,GZIP_y2016_s5000/CIK__1389072__serial__891246__date__2016-08-23.txt.gz,False,False
1667,GZIP_y2016_s5000/CIK__1389122__serial__853238__date__2016-03-15.txt.gz,False,False
1668,GZIP_y2016_s5000/CIK__1389122__serial__872170__date__2016-06-02.txt.gz,False,False
1669,GZIP_y2016_s5000/CIK__1389125__serial__853244__date__2016-03-15.txt.gz,False,False
1670,GZIP_y2016_s5000/CIK__1389128__serial__908286__date__2016-10-31.txt.gz,False,False
1671,GZIP_y2016_s5000/CIK__1389170__serial__872184__date__2016-05-19.txt.gz,False,False
1672,GZIP_y2016_s5000/CIK__1389545__serial__872187__date__2016-04-05.txt.gz,True,False
1673,GZIP_y2016_s5000/CIK__1389545__serial__891262__date__2016-09-30.txt.gz,False,False
1674,GZIP_y2016_s5000/CIK__1389772__serial__872191__date__2016-05-03.txt.gz,False,False
1675,GZIP_y2016_s5000/CIK__1390162__serial__891268__date__2016-09-07.txt.gz,False,False
1676,GZIP_y2016_s5000/CIK__1390312__serial__872199__date__2016-04-08.txt.gz,True,False
1677,GZIP_y2016_s5000/CIK__1390478__serial__853275__date__2016-01-07.txt.gz,False,False
1678,GZIP_y2016_s5000/CIK__1390478__serial__872205__date__2016-04-07.txt.gz,False,False
1679,GZIP_y2016_s5000/CIK__1390478__serial__891276__date__2016-07-18.txt.gz,False,False
1680,GZIP_y2016_s5000/CIK__1390478__serial__908304__date__2016-10-31.txt.gz,False,False
1681,GZIP_y2016_s5000/CIK__1390705__serial__853281__date__2016-03-11.txt.gz,False,False
1682,GZIP_y2016_s5000/CIK__1390777__serial__853285__date__2016-02-19.txt.gz,False,False
1683,GZIP_y2016_s5000/CIK__1391127__serial__908321__date__2016-11-16.txt.gz,False,False
1684,GZIP_y2016_s5000/CIK__1392091__serial__853301__date__2016-01-20.txt.gz,False,False
1685,GZIP_y2016_s5000/CIK__1392380__serial__853307__date__2016-03-29.txt.gz,False,False
1686,GZIP_y2016_s5000/CIK__1392380__serial__872229__date__2016-04-05.txt.gz,False,False
1687,GZIP_y2016_s5000/CIK__1392902__serial__891321__date__2016-08-23.txt.gz,False,False
1688,GZIP_y2016_s5000/CIK__1392994__serial__853311__date__2016-02-18.txt.gz,False,False
1689,GZIP_y2016_s5000/CIK__1393020__serial__872242__date__2016-05-24.txt.gz,False,False
1690,GZIP_y2016_s5000/CIK__1393311__serial__891330__date__2016-07-14.txt.gz,False,True
1691,GZIP_y2016_s5000/CIK__1393612__serial__853321__date__2016-01-15.txt.gz,True,False
1692,GZIP_y2016_s5000/CIK__1393612__serial__891337__date__2016-08-15.txt.gz,False,False
1693,GZIP_y2016_s5000/CIK__1393726__serial__872267__date__2016-06-23.txt.gz,False,False
1694,GZIP_y2016_s5000/CIK__1393818__serial__891342__date__2016-07-14.txt.gz,False,False
1695,GZIP_y2016_s5000/CIK__1393818__serial__908360__date__2016-10-27.txt.gz,False,False
1696,GZIP_y2016_s5000/CIK__1394156__serial__853339__date__2016-01-27.txt.gz,False,False
1697,GZIP_y2016_s5000/CIK__1394156__serial__853340__date__2016-03-10.txt.gz,False,False
1698,GZIP_y2016_s5000/CIK__1394319__serial__853343__date__2016-02-01.txt.gz,False,False
1699,GZIP_y2016_s5000/CIK__1394872__serial__872288__date__2016-04-13.txt.gz,False,False
1700,GZIP_y2016_s5000/CIK__1394954__serial__853350__date__2016-01-07.txt.gz,False,False
1701,GZIP_y2016_s5000/CIK__1395317__serial__872291__date__2016-05-04.txt.gz,False,False
1702,GZIP_y2016_s5000/CIK__1395400__serial__891370__date__2016-09-01.txt.gz,False,False
1703,GZIP_y2016_s5000/CIK__1395585__serial__872293__date__2016-05-19.txt.gz,False,False
1704,GZIP_y2016_s5000/CIK__1395848__serial__908386__date__2016-10-27.txt.gz,False,False
1705,GZIP_y2016_s5000/CIK__1396033__serial__853378__date__2016-02-09.txt.gz,True,False
1706,GZIP_y2016_s5000/CIK__1396033__serial__853383__date__2016-03-25.txt.gz,True,False
1707,GZIP_y2016_s5000/CIK__1396033__serial__891384__date__2016-07-22.txt.gz,False,False
1708,GZIP_y2016_s5000/CIK__1396279__serial__891390__date__2016-07-14.txt.gz,False,False
1709,GZIP_y2016_s5000/CIK__1396440__serial__853393__date__2016-02-24.txt.gz,False,False
1710,GZIP_y2016_s5000/CIK__1396440__serial__891395__date__2016-08-03.txt.gz,False,False
1711,GZIP_y2016_s5000/CIK__1396536__serial__872331__date__2016-05-25.txt.gz,False,False
1712,GZIP_y2016_s5000/CIK__1396877__serial__891409__date__2016-09-01.txt.gz,True,False
1713,GZIP_y2016_s5000/CIK__1396878__serial__891413__date__2016-08-26.txt.gz,False,False
1714,GZIP_y2016_s5000/CIK__1396878__serial__891416__date__2016-09-27.txt.gz,False,False
1715,GZIP_y2016_s5000/CIK__1397016__serial__872344__date__2016-05-06.txt.gz,False,False
1716,GZIP_y2016_s5000/CIK__1397016__serial__891418__date__2016-08-10.txt.gz,True,False
1717,GZIP_y2016_s5000/CIK__1397187__serial__908421__date__2016-12-07.txt.gz,False,False
1718,GZIP_y2016_s5000/CIK__1397403__serial__853417__date__2016-02-02.txt.gz,False,False
1719,GZIP_y2016_s5000/CIK__1397516__serial__853426__date__2016-03-15.txt.gz,False,False
1720,GZIP_y2016_s5000/CIK__1398702__serial__872371__date__2016-04-08.txt.gz,False,False
1721,GZIP_y2016_s5000/CIK__1399249__serial__853448__date__2016-02-08.txt.gz,False,False
1722,GZIP_y2016_s5000/CIK__1399249__serial__853449__date__2016-02-09.txt.gz,False,False
1723,GZIP_y2016_s5000/CIK__1399249__serial__908444__date__2016-12-07.txt.gz,False,False
1724,GZIP_y2016_s5000/CIK__1399306__serial__853451__date__2016-01-29.txt.gz,False,False
1725,GZIP_y2016_s5000/CIK__1399306__serial__891443__date__2016-07-25.txt.gz,False,False
1726,GZIP_y2016_s5000/CIK__1399306__serial__908446__date__2016-12-09.txt.gz,False,False
1727,GZIP_y2016_s5000/CIK__1399352__serial__908450__date__2016-12-12.txt.gz,False,False
1728,GZIP_y2016_s5000/CIK__1399520__serial__853457__date__2016-01-21.txt.gz,False,False
1729,GZIP_y2016_s5000/CIK__1399520__serial__891455__date__2016-09-30.txt.gz,False,False
1730,GZIP_y2016_s5000/CIK__1399587__serial__872406__date__2016-05-16.txt.gz,False,False
1731,GZIP_y2016_s5000/CIK__1399587__serial__891462__date__2016-08-26.txt.gz,True,False
1732,GZIP_y2016_s5000/CIK__1399935__serial__872411__date__2016-06-13.txt.gz,True,False
1733,GZIP_y2016_s5000/CIK__1400482__serial__891470__date__2016-08-10.txt.gz,False,True
1734,GZIP_y2016_s5000/CIK__1400482__serial__891471__date__2016-09-15.txt.gz,False,True
1735,GZIP_y2016_s5000/CIK__1400810__serial__853481__date__2016-03-03.txt.gz,False,False
1736,GZIP_y2016_s5000/CIK__1400810__serial__872420__date__2016-05-03.txt.gz,False,False
1737,GZIP_y2016_s5000/CIK__1400810__serial__872421__date__2016-05-24.txt.gz,False,True
1738,GZIP_y2016_s5000/CIK__1400891__serial__872427__date__2016-05-16.txt.gz,False,False
1739,GZIP_y2016_s5000/CIK__1400891__serial__908482__date__2016-12-20.txt.gz,False,False
1740,GZIP_y2016_s5000/CIK__1401521__serial__872435__date__2016-05-06.txt.gz,False,False
1741,GZIP_y2016_s5000/CIK__1401564__serial__891484__date__2016-08-02.txt.gz,False,False
1742,GZIP_y2016_s5000/CIK__1401564__serial__891485__date__2016-09-12.txt.gz,True,False
1743,GZIP_y2016_s5000/CIK__1401667__serial__853497__date__2016-02-16.txt.gz,False,False
1744,GZIP_y2016_s5000/CIK__1401914__serial__872453__date__2016-06-27.txt.gz,False,False
1745,GZIP_y2016_s5000/CIK__1402436__serial__872463__date__2016-04-08.txt.gz,False,False
1746,GZIP_y2016_s5000/CIK__1402436__serial__872464__date__2016-05-05.txt.gz,False,False
1747,GZIP_y2016_s5000/CIK__1402479__serial__891512__date__2016-08-31.txt.gz,False,False
1748,GZIP_y2016_s5000/CIK__1402737__serial__891515__date__2016-07-27.txt.gz,False,False
1749,GZIP_y2016_s5000/CIK__1402829__serial__908516__date__2016-11-04.txt.gz,False,False
1750,GZIP_y2016_s5000/CIK__1403161__serial__872485__date__2016-05-10.txt.gz,False,False
1751,GZIP_y2016_s5000/CIK__1403256__serial__853536__date__2016-01-05.txt.gz,False,False
1752,GZIP_y2016_s5000/CIK__1403256__serial__891532__date__2016-08-02.txt.gz,False,False
1753,GZIP_y2016_s5000/CIK__1403256__serial__908532__date__2016-11-02.txt.gz,False,False
1754,GZIP_y2016_s5000/CIK__1403431__serial__872495__date__2016-05-04.txt.gz,False,False
1755,GZIP_y2016_s5000/CIK__1403475__serial__872497__date__2016-04-04.txt.gz,False,False
1756,GZIP_y2016_s5000/CIK__1403568__serial__872505__date__2016-05-26.txt.gz,False,False
1757,GZIP_y2016_s5000/CIK__1403570__serial__908546__date__2016-10-14.txt.gz,False,False
1758,GZIP_y2016_s5000/CIK__1403676__serial__891550__date__2016-08-16.txt.gz,False,False
1759,GZIP_y2016_s5000/CIK__1403708__serial__872519__date__2016-05-03.txt.gz,False,False
1760,GZIP_y2016_s5000/CIK__1403708__serial__872521__date__2016-05-19.txt.gz,False,False
1761,GZIP_y2016_s5000/CIK__1403708__serial__891556__date__2016-08-08.txt.gz,False,False
1762,GZIP_y2016_s5000/CIK__1403708__serial__908558__date__2016-12-16.txt.gz,False,False
1763,GZIP_y2016_s5000/CIK__1403802__serial__891560__date__2016-07-13.txt.gz,True,False
1764,GZIP_y2016_s5000/CIK__1403853__serial__891564__date__2016-08-03.txt.gz,False,False
1765,GZIP_y2016_s5000/CIK__1403853__serial__891565__date__2016-08-08.txt.gz,False,False
1766,GZIP_y2016_s5000/CIK__1404079__serial__853571__date__2016-01-07.txt.gz,False,False
1767,GZIP_y2016_s5000/CIK__1404079__serial__872541__date__2016-04-14.txt.gz,False,False
1768,GZIP_y2016_s5000/CIK__1404079__serial__872542__date__2016-04-29.txt.gz,False,False
1769,GZIP_y2016_s5000/CIK__1404079__serial__872544__date__2016-06-02.txt.gz,False,False
1770,GZIP_y2016_s5000/CIK__1404296__serial__872550__date__2016-05-27.txt.gz,True,False
1771,GZIP_y2016_s5000/CIK__1404296__serial__891576__date__2016-09-08.txt.gz,False,False
1772,GZIP_y2016_s5000/CIK__1404644__serial__853581__date__2016-01-11.txt.gz,False,False
1773,GZIP_y2016_s5000/CIK__1404655__serial__872560__date__2016-05-04.txt.gz,False,False
1774,GZIP_y2016_s5000/CIK__1405073__serial__853599__date__2016-03-22.txt.gz,False,False
1775,GZIP_y2016_s5000/CIK__1405073__serial__908587__date__2016-11-03.txt.gz,False,False
1776,GZIP_y2016_s5000/CIK__1405249__serial__872576__date__2016-05-23.txt.gz,True,False
1777,GZIP_y2016_s5000/CIK__1405495__serial__853606__date__2016-03-22.txt.gz,True,False
1778,GZIP_y2016_s5000/CIK__1406587__serial__891605__date__2016-07-29.txt.gz,False,False
1779,GZIP_y2016_s5000/CIK__1407190__serial__908617__date__2016-11-25.txt.gz,False,False
1780,GZIP_y2016_s5000/CIK__1407190__serial__908618__date__2016-11-25.txt.gz,False,False
1781,GZIP_y2016_s5000/CIK__1407200__serial__853638__date__2016-01-04.txt.gz,False,False
1782,GZIP_y2016_s5000/CIK__1407703__serial__891627__date__2016-08-03.txt.gz,False,False
1783,GZIP_y2016_s5000/CIK__1407739__serial__872630__date__2016-05-17.txt.gz,False,False
1784,GZIP_y2016_s5000/CIK__1408100__serial__872641__date__2016-05-04.txt.gz,False,False
1785,GZIP_y2016_s5000/CIK__1408100__serial__908636__date__2016-11-03.txt.gz,False,False
1786,GZIP_y2016_s5000/CIK__1408278__serial__853681__date__2016-02-29.txt.gz,False,False
1787,GZIP_y2016_s5000/CIK__1408356__serial__853692__date__2016-03-21.txt.gz,False,False
1788,GZIP_y2016_s5000/CIK__1408356__serial__872664__date__2016-06-09.txt.gz,False,False
1789,GZIP_y2016_s5000/CIK__1408534__serial__853696__date__2016-02-26.txt.gz,False,False
1790,GZIP_y2016_s5000/CIK__1408534__serial__872670__date__2016-05-16.txt.gz,False,False
1791,GZIP_y2016_s5000/CIK__1408710__serial__872674__date__2016-05-02.txt.gz,False,False
1792,GZIP_y2016_s5000/CIK__1409014__serial__908663__date__2016-10-27.txt.gz,False,False
1793,GZIP_y2016_s5000/CIK__1409253__serial__853701__date__2016-03-03.txt.gz,False,False
1794,GZIP_y2016_s5000/CIK__1409375__serial__891671__date__2016-07-08.txt.gz,False,True
1795,GZIP_y2016_s5000/CIK__1409446__serial__853705__date__2016-01-08.txt.gz,False,False
1796,GZIP_y2016_s5000/CIK__1409446__serial__853713__date__2016-02-24.txt.gz,False,False
1797,GZIP_y2016_s5000/CIK__1409446__serial__853717__date__2016-03-08.txt.gz,False,False
1798,GZIP_y2016_s5000/CIK__1409446__serial__872687__date__2016-04-29.txt.gz,False,False
1799,GZIP_y2016_s5000/CIK__1409446__serial__908669__date__2016-10-26.txt.gz,False,False
1800,GZIP_y2016_s5000/CIK__1409493__serial__853721__date__2016-01-21.txt.gz,False,False
1801,GZIP_y2016_s5000/CIK__1409493__serial__872701__date__2016-06-09.txt.gz,False,False
1802,GZIP_y2016_s5000/CIK__1409493__serial__891680__date__2016-08-03.txt.gz,False,False
1803,GZIP_y2016_s5000/CIK__1409775__serial__872703__date__2016-04-28.txt.gz,False,False
1804,GZIP_y2016_s5000/CIK__1409885__serial__908678__date__2016-10-19.txt.gz,False,False
1805,GZIP_y2016_s5000/CIK__1409916__serial__891686__date__2016-08-24.txt.gz,False,False
1806,GZIP_y2016_s5000/CIK__1409970__serial__853735__date__2016-02-11.txt.gz,False,False
1807,GZIP_y2016_s5000/CIK__1409970__serial__891687__date__2016-07-01.txt.gz,False,False
1808,GZIP_y2016_s5000/CIK__1409970__serial__908686__date__2016-10-25.txt.gz,False,False
1809,GZIP_y2016_s5000/CIK__1409970__serial__908687__date__2016-11-07.txt.gz,False,False
1810,GZIP_y2016_s5000/CIK__1410056__serial__872716__date__2016-05-11.txt.gz,False,False
1811,GZIP_y2016_s5000/CIK__1410098__serial__891693__date__2016-08-05.txt.gz,False,False
1812,GZIP_y2016_s5000/CIK__1410172__serial__872731__date__2016-06-13.txt.gz,False,False
1813,GZIP_y2016_s5000/CIK__1410636__serial__908706__date__2016-10-31.txt.gz,False,False
1814,GZIP_y2016_s5000/CIK__1410636__serial__908707__date__2016-11-02.txt.gz,False,False
1815,GZIP_y2016_s5000/CIK__1410711__serial__872746__date__2016-05-25.txt.gz,False,False
1816,GZIP_y2016_s5000/CIK__1411158__serial__872759__date__2016-05-16.txt.gz,False,False
1817,GZIP_y2016_s5000/CIK__1411207__serial__853779__date__2016-01-05.txt.gz,False,False
1818,GZIP_y2016_s5000/CIK__1411207__serial__853781__date__2016-02-08.txt.gz,False,False
1819,GZIP_y2016_s5000/CIK__1411207__serial__908726__date__2016-10-24.txt.gz,False,False
1820,GZIP_y2016_s5000/CIK__1411207__serial__908727__date__2016-11-16.txt.gz,False,False
1821,GZIP_y2016_s5000/CIK__1411303__serial__853784__date__2016-01-06.txt.gz,False,True
1822,GZIP_y2016_s5000/CIK__1411342__serial__872772__date__2016-05-06.txt.gz,False,False
1823,GZIP_y2016_s5000/CIK__1411342__serial__891724__date__2016-07-11.txt.gz,False,False
1824,GZIP_y2016_s5000/CIK__1411342__serial__891728__date__2016-08-08.txt.gz,False,False
1825,GZIP_y2016_s5000/CIK__1411342__serial__891729__date__2016-08-30.txt.gz,False,False
1826,GZIP_y2016_s5000/CIK__1411488__serial__853797__date__2016-02-23.txt.gz,False,False
1827,GZIP_y2016_s5000/CIK__1411488__serial__908739__date__2016-12-09.txt.gz,True,False
1828,GZIP_y2016_s5000/CIK__1411494__serial__872781__date__2016-05-10.txt.gz,False,False
1829,GZIP_y2016_s5000/CIK__1411494__serial__872783__date__2016-05-25.txt.gz,False,False
1830,GZIP_y2016_s5000/CIK__1411574__serial__872787__date__2016-05-16.txt.gz,False,False
1831,GZIP_y2016_s5000/CIK__1411688__serial__891751__date__2016-08-09.txt.gz,False,False
1832,GZIP_y2016_s5000/CIK__1411879__serial__853823__date__2016-02-18.txt.gz,False,False
1833,GZIP_y2016_s5000/CIK__1411879__serial__891753__date__2016-07-06.txt.gz,False,False
1834,GZIP_y2016_s5000/CIK__1411879__serial__891757__date__2016-08-18.txt.gz,False,False
1835,GZIP_y2016_s5000/CIK__1411879__serial__891758__date__2016-08-29.txt.gz,True,False
1836,GZIP_y2016_s5000/CIK__1411906__serial__853827__date__2016-01-29.txt.gz,False,False
1837,GZIP_y2016_s5000/CIK__1412067__serial__853836__date__2016-03-29.txt.gz,False,False
1838,GZIP_y2016_s5000/CIK__1412067__serial__908773__date__2016-12-07.txt.gz,False,False
1839,GZIP_y2016_s5000/CIK__1412100__serial__853839__date__2016-03-01.txt.gz,False,False
1840,GZIP_y2016_s5000/CIK__1412100__serial__891764__date__2016-09-07.txt.gz,False,False
1841,GZIP_y2016_s5000/CIK__1412232__serial__891765__date__2016-08-04.txt.gz,False,False
1842,GZIP_y2016_s5000/CIK__1412270__serial__872824__date__2016-04-28.txt.gz,False,False
1843,GZIP_y2016_s5000/CIK__1412347__serial__908779__date__2016-11-21.txt.gz,True,False
1844,GZIP_y2016_s5000/CIK__1412486__serial__891770__date__2016-07-29.txt.gz,False,True
1845,GZIP_y2016_s5000/CIK__1412665__serial__853850__date__2016-02-02.txt.gz,True,False
1846,GZIP_y2016_s5000/CIK__1413329__serial__908789__date__2016-12-09.txt.gz,True,True
1847,GZIP_y2016_s5000/CIK__1413507__serial__853859__date__2016-01-11.txt.gz,True,False
1848,GZIP_y2016_s5000/CIK__1413507__serial__872846__date__2016-05-10.txt.gz,False,False
1849,GZIP_y2016_s5000/CIK__1413507__serial__872847__date__2016-05-18.txt.gz,True,False
1850,GZIP_y2016_s5000/CIK__1413507__serial__872848__date__2016-06-14.txt.gz,False,False
1851,GZIP_y2016_s5000/CIK__1413837__serial__853866__date__2016-02-04.txt.gz,False,False
1852,GZIP_y2016_s5000/CIK__1413837__serial__891781__date__2016-08-17.txt.gz,False,False
1853,GZIP_y2016_s5000/CIK__1414043__serial__891786__date__2016-07-13.txt.gz,False,False
1854,GZIP_y2016_s5000/CIK__1414475__serial__853871__date__2016-02-24.txt.gz,False,False
1855,GZIP_y2016_s5000/CIK__1414475__serial__891791__date__2016-07-06.txt.gz,False,False
1856,GZIP_y2016_s5000/CIK__1414628__serial__853875__date__2016-02-08.txt.gz,False,False
1857,GZIP_y2016_s5000/CIK__1414628__serial__891797__date__2016-09-19.txt.gz,False,False
1858,GZIP_y2016_s5000/CIK__1414628__serial__908806__date__2016-10-04.txt.gz,False,False
1859,GZIP_y2016_s5000/CIK__1415301__serial__891806__date__2016-07-21.txt.gz,False,False
1860,GZIP_y2016_s5000/CIK__1415301__serial__908816__date__2016-10-14.txt.gz,False,False
1861,GZIP_y2016_s5000/CIK__1415301__serial__908817__date__2016-11-21.txt.gz,True,False
1862,GZIP_y2016_s5000/CIK__1415332__serial__853892__date__2016-02-16.txt.gz,False,False
1863,GZIP_y2016_s5000/CIK__1415336__serial__872878__date__2016-05-04.txt.gz,False,False
1864,GZIP_y2016_s5000/CIK__1415624__serial__891814__date__2016-09-08.txt.gz,False,False
1865,GZIP_y2016_s5000/CIK__1415684__serial__853906__date__2016-03-17.txt.gz,False,False
